uid,type,episodeNumber,name,url,description,season,places,State,MillionDollar,show,location,coords,point,lat,lng,altitude,hgtv_go_url,hgtv_go_url_good,hulu_url
324,TVEpisode,8,Family First in St. Louis,https://www.hgtv.com/shows/house-hunters/episodes/family-first-in-st-louis,A couple searches for a new home in the St. Louis area. But while one wants an open-concept; midcentury modern home reminiscent of their upbringing in Spain; the other would prefer a cozy and defined craftsman or bungalow.,168,St. Louis,Missouri,0,House Hunters,St. Louis; Missouri,St. Louis; City of Saint Louis; Missouri; United States of America,(38.6268039; -90.1994097; 0.0),38.6268039,-90.1994097,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/family-first-in-st-louis,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a399
108,TVEpisode,12,Profit vs. Perfect in Missouri,https://www.hgtv.com/shows/house-hunters/episodes/profit-vs-perfect-in-missouri,A young Missouri couple wants to buy a house for completely different reasons. He wants an investment home they can fix up; but she's worried he doesn't see it as a place where they will actually live.,186,St.Louis,Missouri,0,House Hunters,St.Louis; Missouri,St. Louis; City of Saint Louis; Missouri; United States of America,(38.6268039; -90.1994097; 0.0),38.6268039,-90.1994097,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/profit-vs-perfect-in-missouri,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a572
2161,TVEpisode,6,Country Life,https://www.hgtv.com/shows/house-hunters/episodes/country-life,Jon and Carleen Klingbeil lead a double life. During the day; they work among millions of others in Sacramento; Calif. But at night; they retreat to their country rental house in Grass Valley; Calif. They love the quiet and privacy that comes with their remote location but are tired of the limited space and inability to make any cosmetic changes to the house. They want something bigger where they can really start a family.,27,Sacramento,California,1,House Hunters,Sacramento; California,Sacramento; Sacramento County; California; United States of America,(38.5815719; -121.4943996; 0.0),38.5815719,-121.4943996,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/country-life,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a33
632,TVEpisode,2,Downtown Bound in Sacramento,https://www.hgtv.com/shows/house-hunters/episodes/downtown-bound-in-sacramento,A couple with two young children wants to move from the suburbs of Sacramento; California; to the city. They view several homes; but the one they really have their eye on was built over half a century ago by famed developer Joseph Eichler.,144,Sacramento,California,0,House Hunters,Sacramento; California,Sacramento; Sacramento County; California; United States of America,(38.5815719; -121.4943996; 0.0),38.5815719,-121.4943996,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/downtown-bound-in-sacramento,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a92
565,TVEpisode,13,Grape Adventure in Northern California,https://www.hgtv.com/shows/house-hunters/episodes/grape-adventure-in-northern-california,A Northern California couple is on a new adventure as they look to buy a property with a vineyard they can turn into a side business. But while she's hoping to live close to family; he's more focused on a garage and a home office.,150,,California,0,House Hunters,Sacramento; California,Sacramento; Sacramento County; California; United States of America,(38.5815719; -121.4943996; 0.0),38.5815719,-121.4943996,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/grape-adventure-in-northern-california,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a169
43,TVEpisode,7,Searching the Sacramento Suburbs,https://www.hgtv.com/shows/house-hunters/episodes/searching-the-sacramento-suburbs,Newlyweds are looking to buy their first home together in Sacramento; CA. She's impatient and wants a move-in ready that fits her tastes exactly; but he wants a lower-cost fixer-upper with a huge shop on the property where he can fix cars.,191,Sacramento,California,0,House Hunters,Sacramento; California,Sacramento; Sacramento County; California; United States of America,(38.5815719; -121.4943996; 0.0),38.5815719,-121.4943996,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/searching-the-sacramento-suburbs,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a628
3,TVEpisode,4,Trading Up in San Diego,https://www.hgtv.com/shows/house-hunters/episodes/trading-up-in-san-diego,A California couple who runs a home business needs more room for their family and looks to upgrade. They're looking for at least four bedrooms and a lot of land for an outdoor retreat; and she doesn't mind spending at the top of their budget.,195,,California,0,House Hunters,Sacramento; California,Sacramento; Sacramento County; California; United States of America,(38.5815719; -121.4943996; 0.0),38.5815719,-121.4943996,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/trading-up-in-san-diego,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a669
627,TVEpisode,10,Sonoma County Shoppers,https://www.hgtv.com/shows/house-hunters/episodes/sonoma-county-shoppers,A young couple shops for a house in Sonoma County; California. He's looking for a modern ranch that has opportunities for minor projects. She wants a two-story; move-in ready home with a window to display a Christmas tree and a room for their dog.,145,Sonoma County,California,0,House Hunters,Sacramento; California,Sacramento; Sacramento County; California; United States of America,(38.5815719; -121.4943996; 0.0),38.288889,-122.458889,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/sonoma-county-shoppers,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a106
586,TVEpisode,8,The Perfect Shot in Kentucky,https://www.hgtv.com/shows/house-hunters/episodes/the-perfect-shot-in-kentucky,A young couple is on the hunt for a home in Louisville; Kentucky. He wants a fixer-upper with hardwood floors; but she wants a carpeted home that's move-in ready. Above all; they want to find the perfect space for their beloved pool table.,148,Louisville,Kentucky,0,House Hunters,Louisville; Kentucky,Louisville; Jefferson County; Kentucky; United States of America,(38.2542376; -85.759407; 0.0),38.2542376,-85.759407,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/the-perfect-shot-in-kentucky,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a146
503,TVEpisode,3,High Flying in Wichita,https://www.hgtv.com/shows/house-hunters/episodes/high-flying-in-wichita,Two acrobat enthusiasts bring their high-flying antics to their house hunt in Kansas. While they both want a big yard to set up their circus ring; one wants a modern house with a media room and the other is more focused on proximity to Mexican restaurants.,154,,Kansas,0,House Hunters,Louisville; Kentucky,Louisville; Jefferson County; Kentucky; United States of America,(38.2542376; -85.759407; 0.0),38.2542376,-85.759407,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/high-flying-in-wichita,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a226
456,TVEpisode,9,Quirky Details in Louisville,https://www.hgtv.com/shows/house-hunters/episodes/quirky-details-in-louisville,Newlyweds are searching for their first home in Louisville; Kentucky. She wants a Mediterranean-style; move-in ready home with quirky details. He wants to tackle a fixer-upper; but she has no faith in his renovation skills.,158,Louisville,Kentucky,0,House Hunters,Louisville; Kentucky,Louisville; Jefferson County; Kentucky; United States of America,(38.2542376; -85.759407; 0.0),38.2542376,-85.759407,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/quirky-details-in-louisville,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a276
608,TVEpisode,4,A New Chapter in Kentucky,https://www.hgtv.com/shows/house-hunters/episodes/a-new-chapter-in-kentucky,A couple is on the hunt for a home in Lexington; KY. While one likes the small square footage of a bungalow -- perfect for making their home feel cozy -- the other wants the large; open space of a 2;000-square-foot ranch.,146,Lexington,Kentucky,0,House Hunters,Lexington; Kentucky,Lexington; Fayette County; Kentucky; United States of America,(38.0464066; -84.4970393; 0.0),38.0464066,-84.4970393,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/a-new-chapter-in-kentucky,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a120
460,TVEpisode,13,Landing Near Lexington,https://www.hgtv.com/shows/house-hunters/episodes/landing-near-lexington,Due to an extra-long commute; a blended family is missing out on quality time together; so they've decided to move closer to the airport in Lexington; Kentucky. Although the couple agrees that they need lots of square footage; she wants a Victorian-style home while he wants a contemporary one.,158,Lexington,Kentucky,0,House Hunters,Lexington; Kentucky,Lexington; Fayette County; Kentucky; United States of America,(38.0464066; -84.4970393; 0.0),38.0464066,-84.4970393,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/landing-near-lexington,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a275
46,TVEpisode,11,Character or Compromise,https://www.hgtv.com/shows/house-hunters/episodes/character-or-compromise,A couple searches for a home to buy in Charlottesville; Virginia. She hopes to find a property with quirkiness and charm; and he wants a home he can fit in that doesn't require major projects.,191,Charlottesville,Virginia,0,House Hunters,Charlottesville; Virginia,Charlottesville; Virginia; United States of America,(38.029306; -78.4766781; 0.0),38.029306,-78.4766781,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/character-or-compromise,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a638
506,TVEpisode,6,Family Feud in Stockton; CA,https://www.hgtv.com/shows/house-hunters/episodes/family-feud-in-stockton-ca,A first-time buyer on the hunt in Stockton; California; is bringing her 17-year-old son along as a wingman. She's hoping for a charming old craftsman; but he wants a big; modern two-story; and he's not shy about sharing his opinions.,154,Stockton,California,0,House Hunters,Stockton; California,Stockton; San Joaquin County; California; United States of America,(37.9577016; -121.2907796; 0.0),37.9577016,-121.2907796,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/family-feud-in-stockton-ca,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a223
657,TVEpisode,13,Couple Wants More Land in Eastern Kansas,https://www.hgtv.com/shows/house-hunters/episodes/couple-wants-more-land-in-eastern-kansas,A couple hunts for a countryside home in eastern Kansas. He wants a fixer-upper with a lot of land; but she wants something move-in ready with a separate art space so she can get away from the boys.,143,Kansas,Kansas,0,House Hunters,Kansas; Kansas,Kansas; Bourbon County; Kansas; United States of America,(37.819797; -95.079616; 0.0),37.819797,-95.079616,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/couple-wants-more-land-in-eastern-kansas,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a84
690,TVEpisode,5,First Family Home in San Francisco,https://www.hgtv.com/shows/house-hunters/episodes/first-family-home-in-san-francisco,A family is buying their first home in San Francisco; and while he's looking for a contemporary; she wants a Victorian like the one she grew up in. However; their biggest problem may be finding an affordable place in a city where houses go for hundreds of thousands over asking.,140,San Francisco,California,0,House Hunters,San Francisco; California,San Francisco; San Francisco City and County; California; United States of America,(37.7790262; -122.4199061; 0.0),37.7790262,-122.4199061,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/first-family-home-in-san-francisco,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a43
561,TVEpisode,9,Newlyweds in San Francisco's East Bay Burbs,https://www.hgtv.com/shows/house-hunters/episodes/newlyweds-in-san-franciscos-east-bay-burbs,A San Francisco couple is venturing to the suburbs of the East Bay to find their first home. He's after a clean; sharp; modern home; which reminds her of a doctor's office; but her preferred midcentury style leaves him feeling cold.,150,San Francisco,California,0,House Hunters,San Francisco; California,San Francisco; San Francisco City and County; California; United States of America,(37.7790262; -122.4199061; 0.0),37.7790262,-122.4199061,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/newlyweds-in-san-franciscos-east-bay-burbs,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a168
399,TVEpisode,4,Bay Area Wow Factor,https://www.hgtv.com/shows/house-hunters/episodes/bay-area-wow-factor,College sweethearts want to upgrade their home in the Bay Area; but they don't see eye to eye on their wish lists. He wants a Mediterranean-style home that's wheelchair accessible while she's hoping for a modern place with a new kitchen. To complicate matters even more; his mom has an agenda of her own.,162,San Francisco,California,0,House Hunters,San Francisco; California,San Francisco; San Francisco City and County; California; United States of America,(37.7790262; -122.4199061; 0.0),37.7790262,-122.4199061,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/bay-area-wow-factor,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a323
386,TVEpisode,5,Guerneville Getaway,https://www.hgtv.com/shows/house-hunters/episodes/guerneville-getaway,A buyer priced out of San Francisco so she's looking to buy a weekend place in nearby Guerneville; California. She has her heart set on a vintage cabin close to town but her old roommate and touring partner think she needs a newer; lower maintenance place.,163,San Francisco,California,0,House Hunters,San Francisco; California,San Francisco; San Francisco City and County; California; United States of America,(37.7790262; -122.4199061; 0.0),37.7790262,-122.4199061,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/guerneville-getaway,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a334
179,TVEpisode,9,A Meager Million in San Francisco,https://www.hgtv.com/shows/house-hunters/episodes/a-meager-million-in-san-francisco,A couple looks to buy their first home together in super-expensive San Francisco. One prefers historic charm and no noise; and he's willing to leave the city to get it; but the other wants a modern loft in the center of downtown.,180,San Francisco,California,0,House Hunters,San Francisco; California,San Francisco; San Francisco City and County; California; United States of America,(37.7790262; -122.4199061; 0.0),37.7790262,-122.4199061,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/a-meager-million-in-san-francisco,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a516
175,TVEpisode,5,South-facing Blues in the Bay,https://www.hgtv.com/shows/house-hunters/episodes/south-facing-blues-in-the-bay,A family searches for their first home together in the ultra-competitive Bay Area of San Francisco. Further complicating their search is her insistence on finding a home that faces in the right direction based on the Hindu architectural system of Vaastu.,180,San Francisco,California,0,House Hunters,San Francisco; California,San Francisco; San Francisco City and County; California; United States of America,(37.7790262; -122.4199061; 0.0),37.7790262,-122.4199061,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/south-facing-blues-in-the-bay,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a517
120,TVEpisode,10,Getting Started in Wichita,https://www.hgtv.com/shows/house-hunters/episodes/getting-started-in-wichita,Music professors are looking to settle down near his new job in Wichita; Kansas. She wants their first house to be a big Victorian that's perfect for over-the-top Christmas decor; but he wants to keep things simple with a turnkey home.,185,Wichita,Kansas,0,House Hunters,Wichita; Kansas,Wichita; Sedgwick County; Kansas; United States of America,(37.6922361; -97.3375448; 0.0),37.6922361,-97.3375448,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/getting-started-in-wichita,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a558
566,TVEpisode,1,Pool Dreams in Modesto; CA,https://www.hgtv.com/shows/house-hunters/episodes/pool-dreams-in-modesto-ca,A young Modesto; California; couple want to buy a house that they and their daughter can grow into. They're trying to find a home that has the space he wants and the cozy feel she likes. But above all; the house must have a pool.,149,Modesto,California,0,House Hunters,Modesto; California,Modesto; Stanislaus County; California; United States of America,(37.6390972; -120.9968782; 0.0),37.6390972,-120.9968782,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/pool-dreams-in-modesto-ca,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a156
222,TVEpisode,5,Far From La Familia in Modesto,https://www.hgtv.com/shows/house-hunters/episodes/far-from-la-familia-in-modesto,A California couple from San Jose moves away from their families to find a home in Modesto they can all be proud of. She wants everything to be brand new; but he's got his heart set on finding a home with a pool to entice their loved ones to visit.,177,Modesto,California,0,House Hunters,Modesto; California,Modesto; Stanislaus County; California; United States of America,(37.6390972; -120.9968782; 0.0),37.6390972,-120.9968782,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/far-from-la-familia-in-modesto,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a478
642,TVEpisode,12,Bay Area Bidding Wars,https://www.hgtv.com/shows/house-hunters/episodes/bay-area-bidding-wars,An engaged couple on a budget is looking for their first home in Alameda; California. The market is pricey; which means they may have to make significant compromises and fight some bidding wars to snag their dream home.,144,Alameda,California,0,House Hunters,Alameda; California,Alameda County; California; United States of America,(37.6090291; -121.899142; 0.0),37.6090291,-121.899142,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/bay-area-bidding-wars,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a91
596,TVEpisode,5,Seeking a Historic Home in Louisville; Kentucky,https://www.hgtv.com/shows/house-hunters/episodes/seeking-a-historic-home-in-louisville-kentucky,Dave and David are looking to buy a historic house in Louisville; Kentucky. One wants to take on a total fixer-upper; while the other is tired of renovation and wants a turnkey.,147,Louisville,Kentucky,0,House Hunters,David; Kentucky,David; Floyd County; Kentucky; 41616; United States of America,(37.599541; -82.8907191; 0.0),37.599541,-82.8907191,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/seeking-a-historic-home-in-louisville-kentucky,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a132
691,TVEpisode,6,The Style Battle of Richmond,https://www.hgtv.com/shows/house-hunters/episodes/the-style-battle-of-richmond,Newlyweds are on the hunt for their first home in Richmond; Virginia. They battle over style as he's looking for a midcentury modern and she wants a plantation-style row house.,140,Richmond,Virginia,0,House Hunters,Richmond; Virginia,Richmond; Richmond City; Virginia; 23298; United States of America,(37.5385087; -77.43428; 0.0),37.5385087,-77.43428,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/the-style-battle-of-richmond,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a51
599,TVEpisode,8,Getting Hitched in Richmond,https://www.hgtv.com/shows/house-hunters/episodes/getting-hitched-in-richmond,An engaged couple is looking to buy their first home in Richmond; Virginia; while planning their wedding. They're both into vintage styles of architecture; but he prefers Queen Anne Victorian homes while she's interested in a Foursquare.,147,Richmond,Virginia,0,House Hunters,Richmond; Virginia,Richmond; Richmond City; Virginia; 23298; United States of America,(37.5385087; -77.43428; 0.0),37.5385087,-77.43428,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/getting-hitched-in-richmond,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a139
404,TVEpisode,9,Wild About Horses in Durango,https://www.hgtv.com/shows/house-hunters/episodes/wild-about-horses-in-durango,An outdoorsy couple in Durango; Colorado; wants room to roam with horses. But while he wants a log cabin with acreage; she wants modern and will stop at nothing to get it.,162,Durango,Colorado,0,House Hunters,Durango; Colorado,Durango; La Plata County; Colorado; United States of America,(37.2713951; -107.8815978; 0.0),37.2713951,-107.8815978,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/wild-about-horses-in-durango,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a326
309,TVEpisode,6,Duking It Out in Durango,https://www.hgtv.com/shows/house-hunters/episodes/duking-it-out-in-durango,A Texas couple is looking for a vacation home in Durango; Colorado. While he wants a small and rustic place perfect for just the two of them; she thinks they need something larger for when their kids come to visit.,169,Durango,Colorado,0,House Hunters,Durango; Colorado,Durango; La Plata County; Colorado; United States of America,(37.2713951; -107.8815978; 0.0),37.2713951,-107.8815978,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/duking-it-out-in-durango,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a415
348,TVEpisode,4,All About Charm in Paducah,https://www.hgtv.com/shows/house-hunters/episodes/all-about-charm-in-paducah,Residents of Paducah; Kentucky; have been living in a tight space; and they're ready for a big house where they can entertain. One is hoping to find a midcentury ranch with interesting design details; while the other has his heart set on an old charmer in the historic district.,166,Paducah,Kentucky,0,House Hunters,Paducah; Kentucky,Paducah; McCracken County; Kentucky; United States of America,(37.0833893; -88.6000478; 0.0),37.0833893,-88.6000478,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/all-about-charm-in-paducah,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a376
643,TVEpisode,13,Gym vs. Porch in Virginia,https://www.hgtv.com/shows/house-hunters/episodes/gym-vs-porch-in-virginia,A nurse and Air Force sergeant can't agree on their first home in Hampton; Virginia. He thinks a spacious home gym should be at the top of their list; but she's focused on finding a home with lots of outdoor space and a front porch where she can watch the neighborhood.,144,Hampton,Virginia,0,House Hunters,Hampton; Virginia,Hampton; Hampton City; Virginia; 23669-4019; United States of America,(37.0300969; -76.3452057; 0.0),37.0300969,-76.3452057,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/gym-vs-porch-in-virginia,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a100
232,TVEpisode,2,Mother Knows Best in Virginia,https://www.hgtv.com/shows/house-hunters/episodes/mother-knows-best-in-virginia,An officer in the Air Force is on his way to a new assignment in Hampton; Virginia; and he's set on buying a big; move-in-ready home. However; his mom has come along to gently push him towards a fixer-upper that won't break the bank.,176,Hampton,Virginia,0,House Hunters,Hampton; Virginia,Hampton; Hampton City; Virginia; 23669-4019; United States of America,(37.0300969; -76.3452057; 0.0),37.0300969,-76.3452057,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/mother-knows-best-in-virginia,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a474
516,TVEpisode,3,Historic Colonial vs. Ranch in Virginia,https://www.hgtv.com/shows/house-hunters/episodes/historic-colonial-vs-ranch-in-virginia,An interior designer and her fiance are searching for a home in Smithfield; Virginia. But while she wants to renovate a historic Colonial with lots of character; he'd prefer a single-story ranch that's move-in ready.,153,Smithfield,Virginia,0,House Hunters,Smithfield; Virginia,Smithfield; Isle of Wight County; Virginia; 23430; United States of America,(36.9823313; -76.6310242; 0.0),36.9823313,-76.6310242,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/historic-colonial-vs-ranch-in-virginia,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a217
405,TVEpisode,10,Finding Feng Shui in Newport News,https://www.hgtv.com/shows/house-hunters/episodes/finding-feng-shui-in-newport-news,A couple battles against a set of self-imposed rules for finding a home in Newport News; VA; like a first-floor bedroom and a fenced-in backyard. But the rules giving them the hardest time are the ancient guidelines of Feng Shui.,162,Newport News,Virginia,0,House Hunters,Newport News; Virginia,Newport News; Newport News City; Virginia; United States of America,(36.9786449; -76.4321089; 0.0),36.9786449,-76.4321089,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/finding-feng-shui-in-newport-news,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a333
466,TVEpisode,6,Wanting Waterfront in Norfolk,https://www.hgtv.com/shows/house-hunters/episodes/wanting-waterfront-in-norfolk,Newlyweds that love to fish look for a home near the water in Norfolk; Virginia. However; he wants a move-in ready ranch similar to his childhood home; while she would love to find a French provincial or a plantation-style home that needs work.,157,Norfolk,Virginia,0,House Hunters,Norfolk; Virginia,Norfolk; Virginia; 23510; United States of America,(36.8462923; -76.2929252; 0.0),36.8462923,-76.2929252,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/wanting-waterfront-in-norfolk,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a268
57,TVEpisode,11,A Place for My Daughter in Virginia,https://www.hgtv.com/shows/house-hunters/episodes/a-place-for-my-daughter-in-virginia,A buyer wants to upgrade from his small rental in Norfolk; Virginia; to a home with a room for his young daughter and a pool table. However; his best friend and future roommate; who has his own priorities; is along along for the hunt.,190,Norfolk,Virginia,0,House Hunters,Norfolk; Virginia,Norfolk; Virginia; 23510; United States of America,(36.8462923; -76.2929252; 0.0),36.8462923,-76.2929252,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/a-place-for-my-daughter-in-virginia,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a617
209,TVEpisode,13,Humble Beginnings in Virginia,https://www.hgtv.com/shows/house-hunters/episodes/humble-beginnings-in-virginia,Young; humble parents are excited to buy their first home in Suffolk; Virginia. He wants a simple home that's a good investment with equity-building options while she wants something move-in ready she can quickly post to social media.,178,Suffolk,Virginia,0,House Hunters,,,,36.741111,-76.609722,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/humble-beginnings-in-virginia,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a500
597,TVEpisode,6,Turnkey Colonial vs. Fixer-Upper Ranch in Chesapeake; Virginia,https://www.hgtv.com/shows/house-hunters/episodes/turnkey-colonial-vs-fixer-upper-ranch-in-chesapeake-virginia,Buyers in Chesapeake; Virginia; are searching for their first family home. He wants a single-story ranch; but she has her heart set on a two-story Colonial. Additionally; she's willing to push their budget for move-in ready while he'd rather take on a renovation.,147,Chesapeake,Virginia,0,House Hunters,Chesapeake; Virginia,Chesapeake; Virginia; United States of America,(36.7183708; -76.2466798; 0.0),36.7183708,-76.2466798,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/turnkey-colonial-vs-fixer-upper-ranch-in-chesapeake-virginia,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a138
501,TVEpisode,1,Choosy in Chesapeake,https://www.hgtv.com/shows/house-hunters/episodes/choosy-in-chesapeake,After years of renting in Chesapeake; Virginia; two buyers are ready to purchase their first home. She wants a brand new house that no one has lived in before; while he's more focused on a location close to restaurants and shopping.,154,Chesapeake,Virginia,0,House Hunters,Chesapeake; Virginia,Chesapeake; Virginia; United States of America,(36.7183708; -76.2466798; 0.0),36.7183708,-76.2466798,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/choosy-in-chesapeake,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a230
484,TVEpisode,11,Beach vs. Pool in Virginia,https://www.hgtv.com/shows/house-hunters/episodes/beach-vs-pool-in-virginia,A Virginia couple with two young children hunts for a big family home near Chesapeake. She insists on at least five bedrooms and a big master closet; while he's focused on a media room. But their real conflict is deciding between buying a house near the beach or with a pool.,156,Chesapeake,Virginia,0,House Hunters,Chesapeake; Virginia,Chesapeake; Virginia; United States of America,(36.7183708; -76.2466798; 0.0),36.7183708,-76.2466798,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/beach-vs-pool-in-virginia,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a254
238,TVEpisode,8,Challenging Choices in Chesapeake,https://www.hgtv.com/shows/house-hunters/episodes/challenging-choices-in-chesapeake,A military family with six kids is ready to find a big home in Chesapeake; Virginia. He's looking for a project with lots of land; but she wants a turnkey house on a smaller piece of property.,176,Chesapeake,Virginia,0,House Hunters,Chesapeake; Virginia,Chesapeake; Virginia; United States of America,(36.7183708; -76.2466798; 0.0),36.7183708,-76.2466798,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/challenging-choices-in-chesapeake,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a464
